File Name,A_precision,A_recall,A_f1-score,A_Jaccard Index,A_accuracy,A_FDR,B_precision,B_recall,B_f1-score,B_Jaccard Index,B_accuracy,B_FDR,No. Interictal Events,No. Ictal Events,SNR,RMS,Kurtosis,Skewness,MAD,Peak-to-Peak,Entropy,PSD,Session,Detector,Precision_Category,Quality Features
20171128_slice03_01_CTRL1_78,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,16.93065972438493,55.09932242899446,39.48784548837677,4.094489520486142,24.70416931919213,1243,0.272907139583266,2.15742163894307,20171128,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,10.28776257979387,22.64735437246352,22.40081317140868,0.8469843727114063,14.16830379020669,638,0.4847345700661024,0.3364985772330365,20171128,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171128_slice03_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,10.54901480351113,22.00647209002208,49.96537246402012,-4.300339406316551,12.19482110319299,604,0.4904172347802857,0.463323801804184,20171128,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_45,0.857,0.857,0.857,0.75,0.75,0.143,0.88,0.885,0.883,0.79,0.79,0.12,188,6,15.59742551517572,41.15815853925958,69.13728811140041,1.796718687206124,21.24844978311478,1407,0.2371460720788549,1.322028709698499,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_23,0.857,1.0,0.923,0.857,0.857,0.143,0.778,0.385,0.515,0.347,0.347,0.222,186,5,8.347461788873412,18.39377291371733,21.43843325074003,0.2242484349784306,13.36085135742589,748,0.4028062382054244,0.3040758864112982,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_47,0.857,0.286,0.429,0.273,0.273,0.143,0.73,1.0,0.844,0.73,0.73,0.27,182,20,15.43986876561505,45.25133851763454,27.2809814807815,1.69166535878752,23.63835508139555,1138,0.2984054947589432,0.9266409466387778,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_46,0.857,0.375,0.522,0.353,0.353,0.143,0.896,1.0,0.945,0.896,0.896,0.104,187,15,14.65762667728412,41.71209833944449,29.57649458122124,1.995017587287403,22.95725535667699,1107,0.3049122279749668,0.7956480288005646,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_27,0.545,0.857,0.667,0.5,0.5,0.455,0.553,0.982,0.708,0.548,0.548,0.447,182,6,14.97109506401675,41.46460508231274,31.01824500991792,1.984708470957523,21.95584116034817,1060,0.3159507804740997,0.815921996269662,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,6,12.81319063501484,30.12006545394899,33.42478105452212,2.038164254653144,18.26771531776452,1063,0.3106323358191791,0.7205130017335929,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_25,0.261,1.0,0.414,0.261,0.261,0.739,0.567,0.963,0.714,0.555,0.555,0.433,186,5,20.33801830883899,54.86367905714233,66.76776979777107,1.508852253872566,23.23533277441557,1656,0.2037913962388421,2.246445271548845,20170505,1,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_48,0.833,0.833,0.833,0.714,0.714,0.167,0.877,0.965,0.919,0.85,0.85,0.123,183,6,11.22019695474155,32.1853958902142,33.09814302922085,1.903075429306245,20.28904655178699,1145,0.2919802044268056,0.5933807952353757,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_38,0.857,0.857,0.857,0.75,0.75,0.143,0.855,0.795,0.824,0.701,0.701,0.145,183,6,12.35042232083611,34.16784047905431,69.21078145238094,0.4362874389192363,19.79687833495398,1250,0.2656622123231521,0.9331062022996752,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_24,0.857,1.0,0.923,0.857,0.857,0.143,0.875,0.942,0.907,0.83,0.83,0.125,183,5,17.37250900713903,38.70089846100464,74.36135559825233,2.739728556643972,18.40192347041149,1284,0.2497882574460605,1.227473626681397,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_35,0.857,0.24,0.375,0.231,0.231,0.143,0.727,1.0,0.842,0.727,0.727,0.273,180,24,15.9034384369764,42.9016170441474,38.03563659994088,2.668823188428839,21.50032741550973,1124,0.2979126109001447,0.8903314325001476,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_26,0.857,1.0,0.923,0.857,0.857,0.143,0.89,0.994,0.939,0.885,0.885,0.11,186,5,18.96309197146488,48.53849311901347,69.77142825959804,1.559975159103633,21.85357492431427,1534,0.2173790810041831,1.755189471345752,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170505_slice03_01_CTRL1_0009_37,0.857,0.857,0.857,0.75,0.75,0.143,0.875,0.994,0.931,0.87,0.87,0.125,183,6,15.81188115474551,41.69386445834347,66.11005907651278,1.75131143968978,21.08815503938947,1400,0.237721663573478,1.32430823784189,20170505,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_16,1.0,1.0,1.0,1.0,1.0,0.0,0.633,0.864,0.731,0.576,0.576,0.367,22,5,16.40765580740785,64.88569565654153,60.46303294451057,1.844380362930245,31.9554022392946,1746,0.2076046311403301,3.630641015729049,20170606,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_24,1.0,1.0,1.0,1.0,1.0,0.0,0.667,0.842,0.744,0.593,0.593,0.333,19,5,19.51306782699567,85.01637344914475,37.29667538870024,3.326313393031909,38.3635195568395,1717,0.2124848426480762,4.152723236331075,20170606,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_17,1.0,1.0,1.0,1.0,1.0,0.0,0.469,0.821,0.597,0.426,0.426,0.531,25,5,12.17448048020978,46.32673474295857,56.66853477874957,-3.689396463924958,28.1588404207102,1403,0.2521654631697567,2.060397962467485,20170606,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,10.17620224847808,37.24907555527012,25.22584870911161,2.500327648268175,25.43889922322608,951,0.3671030401666682,1.068154231327838,20170606,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_26,0.294,1.0,0.455,0.294,0.294,0.706,0.157,0.929,0.268,0.155,0.155,0.843,23,5,16.79184223477311,76.33605121798976,34.924957834272,3.49152585869464,38.56393051203516,1416,0.2639076407684218,3.130439065487418,20170606,1,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170606_slice02_01_CTRL1_25,1.0,1.0,1.0,1.0,1.0,0.0,0.704,0.95,0.809,0.679,0.679,0.296,20,5,18.74237221430058,78.42520121463225,37.09073286918435,3.699009058330891,37.48870075165183,1640,0.2232797675489814,3.402721818569453,20170606,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_58,0.571,1.0,0.727,0.571,0.571,0.429,0.303,0.966,0.461,0.299,0.299,0.697,64,4,19.25681420619438,40.54322829469251,65.74121861851353,4.171826253266421,18.41167530869906,1024,0.3122853141444756,0.9161627466402534,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_76,1.0,1.0,1.0,1.0,1.0,0.0,0.806,0.5,0.617,0.446,0.446,0.194,59,4,18.39370322475642,34.90374659529961,84.33966234413445,0.7319575056322877,16.09641879398704,1270,0.2476877227756797,0.7983079663269091,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.704,0.292,0.413,0.26,0.26,0.296,69,4,17.2672166871283,32.46163843677641,73.38898086416184,2.619330017711853,16.28322142025155,1203,0.2608033742878294,0.6659888514662357,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_57,0.364,1.0,0.533,0.364,0.364,0.636,0.274,0.845,0.414,0.261,0.261,0.726,64,4,21.12063746747584,48.33810815495369,64.99265879204171,3.516831188344598,19.70948658491112,1460,0.2224537867124689,1.269673565567188,20170926,1,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_31,1.0,0.8,0.889,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26,5,13.04168091710906,19.27325698272667,58.3332561762468,-1.752020508217978,11.17585837733581,647,0.4459796507313918,0.2995147237647794,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_41,1.0,0.667,0.8,0.667,0.667,0.0,0.067,0.024,0.035,0.018,0.018,0.933,42,6,9.057125399853119,13.23457373489772,16.46795501269669,-0.3785767997391018,9.770918460134423,407,0.6772753863425937,0.1461447899497511,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_43,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.03,0.053,0.027,0.027,0.8,66,4,20.25631451535802,36.09936334849503,81.11334413964359,4.02113567574207,14.77227265904631,1242,0.2477402772814939,0.7984263270274983,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59,4,14.93261371168177,23.95066019155028,83.76097696276616,2.511286424894124,13.16395010783425,984,0.3076090339803559,0.4758499251639034,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_75,1.0,1.0,1.0,1.0,1.0,0.0,0.556,0.152,0.238,0.135,0.135,0.444,67,4,16.40889525141657,26.91371290294638,90.49989418648478,-0.7670544814488428,13.87968237936605,1054,0.2879022608216195,0.633145166151458,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_67,1.0,1.0,1.0,1.0,1.0,0.0,0.84,0.656,0.737,0.583,0.583,0.16,72,4,18.75486124781557,37.52614483781792,71.37150138895164,3.541468509633154,17.1685894002702,1290,0.2473377324703352,0.808164949829905,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_44,1.0,1.0,1.0,1.0,1.0,0.0,0.182,0.054,0.083,0.043,0.043,0.818,37,4,16.88402561547229,25.15273888885883,73.23860645736539,3.528471975077081,12.68798766408981,873,0.3389316913266747,0.4445442507962015,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_65,1.0,1.0,1.0,1.0,1.0,0.0,0.526,0.185,0.274,0.159,0.159,0.474,55,4,18.13352277048303,37.96826141295151,66.12623616462847,3.67330474915301,17.56510381820556,1248,0.2576780045956784,0.7020255051871465,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_64,1.0,1.0,1.0,1.0,1.0,0.0,0.609,0.28,0.384,0.237,0.237,0.391,51,4,17.28675464697944,38.0888277473417,60.32971078630357,3.443274899439139,18.02992600782146,1234,0.2664179119510918,0.7345538449802447,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_68,1.0,1.0,1.0,1.0,1.0,0.0,0.71,0.328,0.449,0.289,0.289,0.29,68,4,17.87343001082643,36.78649194639551,90.58170500551891,1.91627975790376,16.97805550176992,1320,0.2403108471497557,1.11352194694912,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_56,1.0,1.0,1.0,1.0,1.0,0.0,0.84,0.689,0.757,0.609,0.609,0.16,67,4,19.13539250401973,39.75626821996473,71.01162904506482,4.147971951740169,17.95511849949197,1286,0.2478576701772268,0.8663817591911221,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170926_slice01_01_CTRL1_77,1.0,1.0,1.0,1.0,1.0,0.0,0.825,0.541,0.653,0.485,0.485,0.175,61,4,21.97903702053492,52.22004127301658,62.18987471618199,3.340733857508003,20.63250553566513,1528,0.2156390772108729,1.417381476384071,20170926,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_84,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,13.02320913345186,24.69795155136015,45.8716992686954,3.383499101598527,13.87276923893333,766,0.4009534844086938,0.3971347803593024,20171124,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_66,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,10.813498980315,22.88055528172339,36.82438951639772,1.301642752294375,14.15300632499375,818,0.378876922315505,0.355572496753506,20171124,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_87,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,14.05885016530686,30.52871014853614,47.40553791479918,2.999702728809048,16.14935877473334,1067,0.300086520298662,0.4468701377261586,20171124,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_83,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,13.56739132348255,25.60914934972786,59.40269028255519,4.662573665112786,13.4733201472677,849,0.3575799583799623,0.4552102983844262,20171124,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,12.56236661313161,24.80393784260878,33.45510214720478,1.125655685093989,14.43539511236251,856,0.3628795594789608,0.4051077245471593,20171124,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171124_slice04_01_CTRL1_85,0.667,1.0,0.8,0.667,0.667,0.333,0.0,0.0,0.0,0.0,0.0,1.0,0,4,10.44258959579638,30.97140049707149,51.80281500680331,4.010489662750706,16.04788285287291,987,0.3247858959234906,0.5212892835865586,20171124,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170224_slice02_04_CTRL2_0005_17,1.0,1.0,1.0,1.0,1.0,0.0,0.857,0.769,0.811,0.682,0.682,0.143,38,5,18.70567131776822,38.06480939451627,69.50480409380911,-1.476956735650548,16.19393490627477,1314,0.2421181356754018,1.057840798961388,20170224,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170224_slice02_04_CTRL2_0005_16,1.0,0.2,0.333,0.2,0.2,0.0,0.571,0.316,0.407,0.255,0.255,0.429,38,5,9.632199408966276,110.2538757436754,14.70319524289816,1.120347907896383,78.51910013856816,2220,0.1928484411441573,8.273779524820952,20170224,1,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_65,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,4,11.78993309255457,42.11391528738849,16.62785919212444,-0.07446429010585219,24.5757937973986,874,0.4013790564799853,1.327021243741053,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_42,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,13.62555539814917,19.65701999286769,25.71072197247081,2.698613775944509,10.64379914055834,368,0.7782456566176607,0.1742863020048684,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_64,1.0,0.75,0.857,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,10.30707353179075,158.7247958364834,10.72861816835893,0.2566390196526483,99.85506256782223,2543,0.1786257628831249,16.11474186683827,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_56,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,24.87318401279093,96.8846806646954,31.94782228237263,2.746152253193717,35.0020226720625,1632,0.2123685198507409,5.255784250990136,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,14.35773450098015,23.55555125655097,31.28281271495494,3.276220921675213,12.34857386362222,452,0.6586698302375358,0.2831724667734177,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,13.04666651254922,113.7100764700883,18.65600330961957,1.002824076494149,64.36028695079861,2024,0.2076594019474625,8.687842259778815,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,27.1270347438299,120.1651909525661,31.34270223284302,2.336007887434762,41.75938004088888,1960,0.1849678663292313,9.704834911757185,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_62,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,6.766083002697552,14.1657773642442,8.991160893571706,0.549164122209312,9.79659465035833,399,0.710136231739356,0.1313307338628514,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,4,10.74588663640014,19.66552302465748,15.08443271402035,1.725393482567938,12.14458833451388,357,0.832106813063754,0.2328509324406786,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_58,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,24.93971953973737,97.39208585660336,32.28607595205995,2.8592490598358,34.88687602353055,1633,0.21352150871662,5.416748363099944,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_32,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4,9.365299819569184,26.36070661673039,13.12620785458117,1.418486414315749,17.49311080755555,479,0.6826073779839683,0.4839766965881932,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171005_slice01_01_CTRL1_53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4,11.64595571793224,18.35038716666945,32.01299398142368,2.893599133546991,10.94582084668889,546,0.5341448722038806,0.2315202627629697,20171005,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,8,18.96787358211095,93.4865507841903,34.28047089842448,3.821903753020318,40.37479682236245,1954,0.1898599124110482,6.514477425744875,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_76,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,13.87595868163707,70.448134880539,18.22230300786868,2.866923529653036,39.73658317731397,1113,0.3384615770704372,2.979736051686349,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_74,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,8,21.34271544826959,147.0056343094685,24.19933768904794,3.366430610841581,65.09690756027827,1949,0.2042043800406989,13.35687437187277,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_87,0.32,1.0,0.485,0.32,0.32,0.68,0.033,0.444,0.062,0.032,0.032,0.967,10,8,16.22553907967927,93.6621791155817,15.27686587151934,2.525269455741595,50.21225001709976,1375,0.284493125461202,3.776695792360711,20170420,2,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_73,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,8,15.46584083276055,70.11149564032863,32.0738991832625,4.263273365354063,35.37738623698429,1325,0.2767044224174977,3.400432579984669,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_75,0.5,1.0,0.667,0.5,0.5,0.5,0.192,0.767,0.307,0.181,0.181,0.808,28,8,18.31083488289184,110.6255581556921,23.67890013069934,3.557884058687169,52.52861902117817,1513,0.2581907799300729,7.3348371568478,20170420,2,0,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,6.165680964987365,23.94537720061137,4.134094947868606,0.8346987154126349,18.40272837692983,412,0.7863414806807894,0.4342429167483766,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_31,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,8,7.785621645749622,28.36734453171049,5.854657312160766,1.03517606069589,20.74060492143852,487,0.6846979420294944,0.5509667334774767,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,8,20.58947621375702,137.9956434520419,27.77949621742336,3.874263602403448,60.78986243555426,1970,0.2009662982942406,12.66352582900356,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,8,22.244984058687,139.0324305330137,19.1267837937977,2.928163470730036,60.98759713515184,2379,0.1662878789954082,11.54849465958681,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_84,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,8,16.06088894116608,77.56165669615311,36.10935766290905,3.039938535913507,35.86762205707522,1703,0.2154031229050384,5.10529924067886,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_62,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,8,10.48781613410085,40.87209791776624,45.35918624785326,-5.065629767584562,23.52728840947357,865,0.3916252449343546,1.581516962837557,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,20.42995671292168,140.6131518154005,23.47359568564019,3.467158416579728,63.47214500921736,1808,0.2201594620023525,11.57162156912872,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_52,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,8,20.51917944468896,117.0555461487318,28.08854430759889,3.876096725249367,51.36440177231302,1863,0.2072896056925012,9.427187537607955,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_33,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,9,14.8274874388962,59.49845609526626,26.31295280543608,2.89876353588954,31.47242387571506,1234,0.2924987240893656,1.716904305945141,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20170420_slice01_01_CTRL1_0006_44,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,8,20.4124555596069,110.7458085920434,15.6801061112692,2.495212264312362,51.84970533552143,1930,0.201224303688156,6.790371893675847,20170420,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
20171107_slice02_01_CTRL1_85,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,20.20203330477521,41.87893021688963,77.536366241966,4.262187173946995,15.99034729125002,1312,0.2383148671681861,0.9925321636371981,20171107,2,1,"SNR, RMS, Kurtosis, Skewness, MAD, Peak-to-Peak, Entropy, PSD"
